http://www.w3.org/ns/prov#wasDerivedFrom,http://purl.org/dc/elements/1.1/format,CL,ORDER,FAMILY,S,N_DET,N_UND,N_TY,N_2T,SPEC,LO_NO,TRAN,DATE,OPEN
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,ORTHOPTERA,ACRIDIDAE,P,2,0,0,0,1,2018016,LOAN,Mon Nov 19 00:00:00 CST 2018,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,ORTHOPTERA,GRYLLIDAE,P,2,0,0,0,1,2018016,LOAN,Mon Nov 19 00:00:00 CST 2018,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HYMENOPTERA,MEGACHILIDAE,P,-5,0,0,0,-1,2017006,RTRN,Thu Dec 27 00:00:00 CST 2018,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HYMENOPTERA,HALICTIDAE,P,6,2,0,0,3,2018017,LOAN,Mon Dec 31 00:00:00 CST 2018,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,LEPTOCERIDAE,P,67,0,0,0,36,2019001,LOAN,Wed Jan 02 00:00:00 CST 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HYMENOPTERA,COLLETIDAE,P,45,0,0,0,13,2019002,LOAN,Tue Jan 15 00:00:00 CST 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,NEUROPTERA,MANTISPIDAE,P,-18,0,0,0,-1,2018013,RTRN,Thu Jan 17 00:00:00 CST 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,NEUROPTERA,MANTISPIDAE,P,18,0,0,0,1,2019003,LOAN,Thu Jan 17 00:00:00 CST 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HEMIPTERA,CICADIDAE,P,0,-2,0,0,0,2016012,RTRN,Fri Feb 01 00:00:00 CST 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HEMIPTERA,APHIDIDAE,S,28,0,0,0,1,2019004,LOAN,Fri Feb 08 00:00:00 CST 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,-233,-4,0,0,-65,2015007,RTRN,Mon Feb 11 00:00:00 CST 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,NEUROPTERA,MANTISPIDAE,P,-18,0,0,0,-1,2019003,RTRN,Tue Mar 05 00:00:00 CST 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,-16,0,0,0,-7,2015007,RTRN,Tue Mar 05 00:00:00 CST 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HYMENOPTERA,ANDRENIDAE,P,35,0,0,0,35,2019002,LOAN,Fri Mar 15 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,LEPTOCERIDAE,P,30,5,0,0,1,2019005,LOAN,Wed Apr 03 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,LEPTOCERIDAE,V,111,0,0,0,0,2019005,LOAN,Wed Apr 03 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HYMENOPTERA,APIDAE,P,40,0,0,0,8,2019006,LOAN,Wed Apr 03 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,358,0,0,0,8,2019007,LOAN,Wed Apr 17 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,COLEOPTERA,CERAMBYCIDAE,P,-1,0,-1,0,-1,2016007,RTRN,Thu Apr 18 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,COLEOPTERA,CERAMBYCIDAE,P,3,0,0,0,1,2019008,LOAN,Tue Apr 23 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HYMENOPTERA,BRACONIDAE,P,0,-2,0,0,0,2016006,RTRN,Tue Apr 23 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HYMENOPTERA,APIDAE,P,-40,0,0,0,-8,2019006,RTRN,Tue Apr 23 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,LEPIDOPTERA,HESPERIIDAE,P,62,0,0,0,14,2019009,LOAN,Tue Apr 23 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HYMENOPTERA,ICHNEUMONIDAE,P,0,6,0,0,0,2019010,LOAN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,0,-51,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,BAETISCIDAE,V,0,-3,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,CAENIDAE,V,0,-3,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,EPHEMERELLIDAE,V,0,-7,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,EPHEMERIDAE,V,0,-2,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,HEPTAGENIIDAE,V,0,-5,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,ISONYCHIIDAE,V,0,-3,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,LEPTOHYPHIDAE,V,0,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,-51,51,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,BAETISCIDAE,V,-3,3,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,CAENIDAE,V,-3,3,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,EPHEMERELLIDAE,V,-7,7,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,EPHEMERIDAE,V,-2,2,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,HEPTAGENIIDAE,V,-5,5,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,ISONYCHIIDAE,V,-3,3,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,LEPTOHYPHIDAE,V,-3,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,LEPTOPHLEBIIDAE,V,-2,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,POLYMITARCYIDAE,V,-1,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,POTAMANTHIDAE,V,-2,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,SIPHLONURIDAE,V,-3,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,PLECOPTERA,LEUCTRIDAE,V,-1,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,PLECOPTERA,PERLIDAE,V,-6,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,PLECOPTERA,PERLODIDAE,V,-1,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,PLECOPTERA,NEMOURIDAE,V,-1,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,PLECOPTERA,TAENIOPTERYGIDAE,V,-1,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,APATANIIDAE,V,-1,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,BRACHYCENTRIDAE,V,-2,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,DIPSEUDOPSIDAE,V,-1,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,HYDROPSYCHIDAE,V,-4,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,LEPIDOSTOMATIDAE,V,-1,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,LEPTOCERIDAE,V,-1,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,LIMNEPHILIDAE,V,-1,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,ODONTOCERIDAE,V,-1,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,PHILOPOTAMIDAE,V,-2,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,RHYACOPHILIDAE,V,-1,0,0,0,0,2018002,RTRN,Thu Apr 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,LEPIDOPTERA,HESPERIIDAE,P,3,0,0,0,1,2019011,LOAN,Tue Apr 30 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,1,0,0,0,1,2019011,LOAN,Tue Apr 30 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,GLOSSOSOMATIDAE,V,-21,0,0,0,-2,2018004,RTRN,Wed May 01 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,HYDROPTILIDAE,V,-723,0,0,0,-13,2018004,RTRN,Wed May 01 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,PTILOCOLEPIDAE,V,-1,0,0,0,-1,2018004,RTRN,Wed May 01 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,COLEOPTERA,DERMESTIDAE,P,0,-401,0,0,0,2016008,RTRN,Wed May 01 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,LEPIDOPTERA,ARCTIIDAE,P,-90,0,0,0,-5,2014013,RTRN,Fri May 03 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,LEPIDOPTERA,ARCTIIDAE,S,-2,0,0,0,0,2014013,RTRN,Fri May 03 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,LEPIDOPTERA,ARCTIIDAE,S,0,0,0,0,-2,2014013,RTRN,Fri May 03 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CULICIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,TACHINIDAE,P,0,0,0,0,0,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,TACHINIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,COLEOPTERA,CERAMBYCIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,COLEOPTERA,CHRYSOMELIDAE,P,-4,0,0,0,-2,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,COLEOPTERA,COCCINELLIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,COLEOPTERA,SCARABAEIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HEMIPTERA,ANTHOCORIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HYMENOPTERA,APIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HYMENOPTERA,SPHECIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,LEPIDOPTERA,NYMPHALIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,NEUROPTERA,CHRYSOPIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,ODONATA,AESHNIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,ORTHOPTERA,ACRIDIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,ORTHOPTERA,GRYLLIDAE,P,-2,0,0,0,-1,2018016,RTRN,Wed May 08 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,-1,0,0,0,-1,2019011,RTRN,Thu May 09 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,LEPIDOPTERA,HESPERIIDAE,P,-3,0,0,0,-1,2019011,RTRN,Thu May 09 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,COLEOPTERA,MYCTERIDAE,P,-2,0,0,0,-1,2017016,RTRN,Tue May 28 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,COLEOPTERA,OEDEMERIDAE,P,-181,-16,0,0,-5,2017017,RTRN,Tue May 28 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,HYDROPSYCHIDAE,P,-9,-2,0,0,-5,2017020,RTRN,Tue May 28 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,HELICOPSYCHIDAE,V,-34,0,0,0,-3,2017020,RTRN,Tue May 28 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,HELICOPSYCHIDAE,V,-9,0,0,0,-7,2017020,RTRN,Tue May 28 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,HYDROPTILIDAE,V,-12,0,0,0,-3,2017020,RTRN,Tue May 28 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,LEPIDOPTERA,HESPERIIDAE,P,-2,0,0,0,0,2013003,RTRN,Fri May 31 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,LEPIDOPTERA,LYCAENIDAE,P,-4,0,0,0,0,2013003,RTRN,Fri May 31 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,LEPIDOPTERA,PAPILIONIDAE,P,-1,0,0,0,0,2013003,RTRN,Fri May 31 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,-358,0,0,0,-8,2019007,RTRN,Fri May 31 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,201,0,0,0,9,2019007,LOAN,Fri May 31 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,-34,0,0,0,-3,2017005,RTRN,Wed Jun 05 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,LEPTOCERIDAE,P,-54,-4,0,0,-11,2014016,RTRN,Fri Jun 07 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,LEPTOCERIDAE,V,-3,0,0,0,0,2014016,RTRN,Fri Jun 07 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,LEPTOCERIDAE,P,0,0,0,-11,-38,2014016,RTRN,Fri Jun 07 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,LEPIDOPTERA,HESPERIIDAE,P,-62,0,0,0,-14,2019009,RTRN,Fri Jun 07 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HYMENOPTERA,ANDRENIDAE,P,-35,0,0,0,-35,2019002,RTRN,Fri Jun 07 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HYMENOPTERA,COLLETIDAE,P,-45,0,0,0,-13,2019002,RTRN,Wed Jun 12 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CHIRONOMIDAE,S,12,0,0,0,3,2019012,LOAN,Tue Jun 25 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,?EPHEMEROPTERA,P,0,4,0,0,0,2019013,LOAN,Thu Jun 27 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,EPHEMEROPTERA,?EPHEMEROPTERA,V,0,2,0,0,0,2019013,LOAN,Thu Jun 27 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,DIPTERA,CHIRONOMIDAE,V,0,4,0,0,0,2019013,LOAN,Thu Jun 27 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HEMIPTERA,CORIXIDAE,P,0,5,0,0,0,2019013,LOAN,Thu Jun 27 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,HEMIPTERA,NOTONECTIDAE,P,0,5,0,0,0,2019013,LOAN,Thu Jun 27 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,ODONATA,?ODONATA,P,0,3,0,0,0,2019013,LOAN,Thu Jun 27 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,ODONATA,?ODONATA,V,0,3,0,0,0,2019013,LOAN,Thu Jun 27 00:00:00 CDT 2019,true
hash://sha256/0dbffb337dc3069c0228f863e2737bd0ac664d08a09f6745833942b09c5151c9,application/dbase,IN,TRICHOPTERA,?TRICHOPTERA,V,0,4,0,0,0,2019013,LOAN,Thu Jun 27 00:00:00 CDT 2019,true
